instance_id,repo_key,status,n_co_edited,n_new_files,n_symbol_files,names_tried,names_resolved_in_repo,jedi_errors,truncated,seconds
python-control__python-control-1133,python-control/python-control,ok,1,0,1,4,4,0,False,0.5
python-control__python-control-1138,python-control/python-control,ok,1,0,1,3,3,0,False,0.8
python-control__python-control-1142,python-control/python-control,ok,1,0,1,23,19,2,False,3.2
python-control__python-control-1145,python-control/python-control,ok,4,0,4,91,57,1,False,3.6
python-control__python-control-416,python-control/python-control,ok,3,0,4,84,58,5,False,1.7
python-control__python-control-525,python-control/python-control,ok,1,0,1,31,25,3,False,0.4
python-control__python-control-834,python-control/python-control,ok,1,0,1,8,5,0,False,0.4
python-control__python-control-869,python-control/python-control,ok,1,0,4,339,219,2,False,2.5
python-telegram-bot__python-telegram-bot-4120,python-telegram-bot/python-telegram-bot,ok,2,0,5,134,40,2,False,1.3
python-telegram-bot__python-telegram-bot-4151,python-telegram-bot/python-telegram-bot,ok,6,0,8,34,28,0,False,2.5
python-telegram-bot__python-telegram-bot-4161,python-telegram-bot/python-telegram-bot,ok,3,0,3,223,27,0,False,1.6
python-telegram-bot__python-telegram-bot-4288,python-telegram-bot/python-telegram-bot,ok,2,0,3,10,9,0,False,0.7
python-telegram-bot__python-telegram-bot-4290,python-telegram-bot/python-telegram-bot,ok,1,0,8,67,36,0,False,0.9
python-telegram-bot__python-telegram-bot-4323,python-telegram-bot/python-telegram-bot,ok,1,0,2,247,55,0,False,0.7
python-telegram-bot__python-telegram-bot-4353,python-telegram-bot/python-telegram-bot,ok,1,0,3,191,47,0,False,0.6
python-telegram-bot__python-telegram-bot-4365,python-telegram-bot/python-telegram-bot,ok,1,0,3,25,4,0,False,1.6
python-telegram-bot__python-telegram-bot-4613,python-telegram-bot/python-telegram-bot,ok,1,0,1,103,18,0,False,1.0
python-telegram-bot__python-telegram-bot-4626,python-telegram-bot/python-telegram-bot,ok,1,1,4,111,13,3,False,1.6
python-telegram-bot__python-telegram-bot-4632,python-telegram-bot/python-telegram-bot,ok,4,0,4,327,119,0,False,4.9
python-telegram-bot__python-telegram-bot-4654,python-telegram-bot/python-telegram-bot,ok,1,0,5,12,10,1,False,0.8
python-telegram-bot__python-telegram-bot-4802,python-telegram-bot/python-telegram-bot,ok,1,0,1,127,12,0,False,1.9
python__mypy-18966,python/mypy,ok,5,0,4,53,13,11,False,3.8
python__mypy-19097,python/mypy,ok,1,0,2,14,10,2,False,1.5
python__mypy-19190,python/mypy,ok,1,0,2,4,2,1,False,1.0
python__mypy-19216,python/mypy,ok,1,0,2,13,9,1,False,2.5
python__mypy-19249,python/mypy,ok,1,0,4,27,22,5,False,6.3
python__mypy-19290,python/mypy,ok,2,0,4,26,24,1,False,5.6
python__mypy-19573,python/mypy,ok,1,0,4,25,19,2,False,1.2
python__mypy-19577,python/mypy,ok,1,0,5,56,37,11,False,2.7
python__mypy-19592,python/mypy,ok,1,0,3,38,26,3,False,2.8
python__mypy-19615,python/mypy,ok,7,0,8,167,121,15,False,5.3
python__mypy-19648,python/mypy,ok,1,0,1,11,8,0,False,0.6
python__mypy-19705,python/mypy,ok,2,0,3,13,10,2,False,2.0
python__mypy-19718,python/mypy,ok,3,0,5,36,30,5,False,2.2
python__mypy-19767,python/mypy,ok,2,0,6,85,71,12,False,9.3
pytorch__ignite-1027,pytorch/ignite,ok,1,0,1,337,242,0,False,5.5
pytorch__ignite-1155,pytorch/ignite,ok,1,0,3,30,12,0,False,0.9
pytorch__ignite-1320,pytorch/ignite,ok,1,0,4,75,37,1,False,0.7
pytorch__ignite-1333,pytorch/ignite,ok,2,0,2,36,9,0,False,0.9
pytorch__ignite-1423,pytorch/ignite,ok,1,0,1,54,25,0,False,1.3
pytorch__ignite-1597,pytorch/ignite,ok,1,0,1,40,25,0,False,0.8
pytorch__ignite-1880,pytorch/ignite,ok,1,0,1,17,5,7,False,0.6
pytorch__ignite-2027,pytorch/ignite,ok,1,0,1,102,1,0,False,0.6
pytorch__ignite-281,pytorch/ignite,ok,1,0,1,104,18,0,False,0.3
pytorch__ignite-385,pytorch/ignite,ok,1,0,5,71,23,4,False,3.0
pytorch__ignite-461,pytorch/ignite,ok,1,0,1,20,5,1,False,1.2
pytorch__ignite-572,pytorch/ignite,ok,1,0,1,135,67,3,False,1.1
pytorch__ignite-703,pytorch/ignite,ok,1,0,1,69,18,0,False,0.9
pytorch__ignite-758,pytorch/ignite,ok,1,0,1,21,17,0,False,0.5
pytorch__ignite-772,pytorch/ignite,ok,1,0,1,26,8,0,False,0.8
pytorch__ignite-799,pytorch/ignite,ok,1,0,1,29,1,0,False,0.5
pytorch__ignite-859,pytorch/ignite,ok,1,0,1,25,5,0,False,2.1
pytorch__ignite-873,pytorch/ignite,ok,2,0,1,87,10,1,False,0.9
pytorch__ignite-919,pytorch/ignite,ok,1,0,2,34,28,0,False,0.7
pytorch__ignite-976,pytorch/ignite,ok,1,0,3,36,5,1,False,5.7
pytorch__torchtune-1368,pytorch/torchtune,ok,1,0,1,98,74,0,False,0.7
pytorch__torchtune-1477,pytorch/torchtune,ok,1,0,2,12,14,0,False,0.5
pytorch__torchtune-1697,pytorch/torchtune,ok,1,0,1,25,21,0,False,0.5
pytorch__torchtune-1778,pytorch/torchtune,ok,1,0,2,14,4,0,False,1.0
pytorch__torchtune-1806,pytorch/torchtune,ok,4,0,7,64,39,0,False,1.0
pytorch__torchtune-1832,pytorch/torchtune,ok,1,0,1,2,1,0,False,0.5
pytorch__torchtune-2110,pytorch/torchtune,ok,1,0,1,15,7,0,False,0.6
pytorch__torchtune-2139,pytorch/torchtune,ok,10,0,10,203,63,0,False,8.2
pytorch__torchtune-2342,pytorch/torchtune,ok,2,0,2,19,13,0,False,0.9
pytorch__torchtune-2560,pytorch/torchtune,ok,3,0,3,45,11,19,False,2.7
pytorch__torchtune-293,pytorch/torchtune,ok,2,0,2,6,3,0,False,0.5
pytorch__torchtune-997,pytorch/torchtune,ok,1,0,1,20,2,0,False,0.4
pyvista__pyvista-1374,pyvista/pyvista,ok,1,0,3,11,8,1,False,3.6
pyvista__pyvista-1553,pyvista/pyvista,ok,1,0,1,39,23,0,False,1.6
pyvista__pyvista-3710,pyvista/pyvista,ok,2,0,1,64,2,2,False,1.5
pyvista__pyvista-4311,pyvista/pyvista,ok,3,0,5,137,52,3,False,3.4
pyvista__pyvista-4315,pyvista/pyvista,ok,1,0,1,46,18,1,False,7.2
pyvista__pyvista-4782,pyvista/pyvista,ok,2,0,3,81,21,0,False,1.8
pyvista__pyvista-5192,pyvista/pyvista,ok,3,0,6,300,47,0,False,4.1
pyvista__pyvista-5246,pyvista/pyvista,ok,1,0,4,20,24,0,False,2.5
pyvista__pyvista-5569,pyvista/pyvista,ok,1,0,1,14,10,1,False,2.2
pyvista__pyvista-5767,pyvista/pyvista,ok,1,0,1,27,12,4,False,1.9
pyvista__pyvista-6060,pyvista/pyvista,ok,1,0,2,19,15,0,False,2.2
pyvista__pyvista-6127,pyvista/pyvista,ok,1,0,3,49,7,1,False,4.8
pyvista__pyvista-6170,pyvista/pyvista,ok,2,0,2,43,14,0,False,1.2
pyvista__pyvista-6517,pyvista/pyvista,ok,1,0,5,103,26,3,False,8.0
pyvista__pyvista-6525,pyvista/pyvista,ok,1,0,1,5,2,1,False,4.0
pyvista__pyvista-6528,pyvista/pyvista,ok,1,0,3,166,22,0,False,3.2
pyvista__pyvista-6541,pyvista/pyvista,ok,1,0,1,7,3,1,False,1.3
pyvista__pyvista-7040,pyvista/pyvista,ok,4,0,2,62,4,1,False,2.8
pyvista__pyvista-7258,pyvista/pyvista,ok,1,0,7,44,33,0,False,4.5
pyvista__pyvista-7455,pyvista/pyvista,ok,1,0,3,17,13,2,False,5.2
RDFLib__rdflib-1012,rdflib/rdflib,ok,2,0,2,5,3,1,False,5.0
RDFLib__rdflib-1044,rdflib/rdflib,ok,1,0,1,1,1,0,False,0.4
RDFLib__rdflib-1054,rdflib/rdflib,ok,1,0,1,3,3,0,False,1.0
RDFLib__rdflib-1117,rdflib/rdflib,ok,1,0,1,9,5,0,False,1.2
RDFLib__rdflib-1258,rdflib/rdflib,ok,1,0,1,15,7,5,False,0.6
RDFLib__rdflib-1335,rdflib/rdflib,ok,1,0,1,4,3,1,False,4.9
RDFLib__rdflib-1386,rdflib/rdflib,ok,2,0,1,1,1,0,False,4.1
RDFLib__rdflib-1456,rdflib/rdflib,ok,1,0,1,2,2,0,False,1.9
RDFLib__rdflib-2112,rdflib/rdflib,ok,1,0,0,0,0,0,False,8.0
RDFLib__rdflib-2160,rdflib/rdflib,ok,1,0,1,2,1,0,False,6.7
RDFLib__rdflib-2474,rdflib/rdflib,ok,1,0,3,15,14,0,False,6.9
reflex-dev__reflex-2350,reflex-dev/reflex,ok,1,0,1,6,1,0,False,0.7
reflex-dev__reflex-2439,reflex-dev/reflex,ok,5,0,7,175,140,0,False,2.0
reflex-dev__reflex-2617,reflex-dev/reflex,ok,1,0,2,15,14,0,False,1.0
reflex-dev__reflex-2936,reflex-dev/reflex,ok,1,0,7,26,24,0,False,1.7
reflex-dev__reflex-2985,reflex-dev/reflex,ok,1,0,3,7,5,0,False,1.0
reflex-dev__reflex-3006,reflex-dev/reflex,ok,6,0,8,163,88,2,False,1.9
reflex-dev__reflex-3037,reflex-dev/reflex,ok,1,0,1,11,8,0,False,0.7
reflex-dev__reflex-3160,reflex-dev/reflex,ok,1,0,2,33,15,0,False,1.1
reflex-dev__reflex-3179,reflex-dev/reflex,ok,1,0,2,33,41,0,False,1.4
reflex-dev__reflex-3580,reflex-dev/reflex,ok,1,0,2,18,14,0,False,1.1
reflex-dev__reflex-3696,reflex-dev/reflex,ok,1,0,1,129,74,2,False,3.0
reflex-dev__reflex-3842,reflex-dev/reflex,ok,1,0,2,29,17,0,False,1.4
reflex-dev__reflex-4129,reflex-dev/reflex,ok,2,1,3,126,57,0,False,2.0
reflex-dev__reflex-4205,reflex-dev/reflex,ok,1,0,7,104,61,2,False,1.1
reflex-dev__reflex-4230,reflex-dev/reflex,ok,1,0,1,11,11,0,False,0.8
reflex-dev__reflex-4266,reflex-dev/reflex,ok,2,0,2,4,3,0,False,1.2
reflex-dev__reflex-4427,reflex-dev/reflex,ok,1,0,3,13,11,1,False,1.2
reflex-dev__reflex-4620,reflex-dev/reflex,ok,1,0,1,18,18,0,False,0.8
reflex-dev__reflex-4720,reflex-dev/reflex,ok,2,1,6,20,17,0,False,5.4
reflex-dev__reflex-4958,reflex-dev/reflex,ok,2,0,7,125,55,0,False,1.6
reframe-hpc__reframe-2533,reframe-hpc/reframe,ok,3,0,3,27,17,0,False,3.9
reframe-hpc__reframe-2581,reframe-hpc/reframe,ok,1,0,1,4,3,0,False,0.5
reframe-hpc__reframe-2613,reframe-hpc/reframe,ok,1,0,1,21,14,0,False,0.4
reframe-hpc__reframe-2656,reframe-hpc/reframe,ok,1,0,6,47,35,1,False,1.5
reframe-hpc__reframe-2688,reframe-hpc/reframe,ok,1,0,1,6,3,0,False,2.9
reframe-hpc__reframe-2999,reframe-hpc/reframe,ok,1,0,1,4,3,0,False,2.0
reframe-hpc__reframe-3058,reframe-hpc/reframe,ok,1,0,0,0,0,0,False,0.4
reframe-hpc__reframe-3070,reframe-hpc/reframe,ok,1,0,2,17,11,0,False,0.8
reframe-hpc__reframe-3173,reframe-hpc/reframe,ok,3,0,4,22,17,0,False,2.2
reframe-hpc__reframe-3262,reframe-hpc/reframe,ok,2,0,2,43,37,0,False,7.1
reframe-hpc__reframe-3313,reframe-hpc/reframe,ok,2,0,3,78,66,1,False,10.6
reframe-hpc__reframe-3328,reframe-hpc/reframe,ok,1,0,3,21,19,0,False,8.1
reframe-hpc__reframe-3339,reframe-hpc/reframe,ok,1,0,1,1,1,0,False,0.5
reframe-hpc__reframe-3449,reframe-hpc/reframe,ok,1,0,1,19,16,1,False,3.9
repobee__repobee-174,repobee/repobee,ok,5,0,1,1,1,0,False,0.3
repobee__repobee-186,repobee/repobee,ok,2,0,5,65,31,0,False,0.5
repobee__repobee-200,repobee/repobee,ok,1,0,1,18,10,0,False,0.5
repobee__repobee-202,repobee/repobee,ok,3,0,2,19,15,0,False,0.3
repobee__repobee-207,repobee/repobee,ok,1,0,1,10,9,0,False,0.3
repobee__repobee-276,repobee/repobee,ok,1,0,1,43,16,0,False,0.4
repobee__repobee-281,repobee/repobee,ok,2,0,2,43,30,9,False,0.7
repobee__repobee-316,repobee/repobee,ok,4,0,5,107,68,1,False,1.3
repobee__repobee-330,repobee/repobee,ok,3,0,4,141,68,8,False,1.1
repobee__repobee-336,repobee/repobee,ok,1,0,2,203,126,1,False,0.9
repobee__repobee-348,repobee/repobee,ok,2,0,3,154,89,6,False,1.0
repobee__repobee-363,repobee/repobee,ok,2,0,3,94,60,30,False,0.8
repobee__repobee-428,repobee/repobee,ok,2,0,2,10,8,0,False,0.4
repobee__repobee-457,repobee/repobee,ok,2,0,2,9,3,0,False,0.3
repobee__repobee-509,repobee/repobee,ok,2,0,2,96,37,8,False,0.7
scikit-learn__scikit-learn-10306,scikit-learn/scikit-learn,ok,9,0,6,36,36,0,False,7.5
scikit-learn__scikit-learn-10452,scikit-learn/scikit-learn,ok,1,0,1,88,13,36,False,2.6
scikit-learn__scikit-learn-10687,scikit-learn/scikit-learn,ok,1,0,1,12,18,0,False,0.9
scikit-learn__scikit-learn-11596,scikit-learn/scikit-learn,ok,1,1,2,158,4,0,False,1.1
scikit-learn__scikit-learn-12443,scikit-learn/scikit-learn,ok,1,0,2,25,19,0,False,1.4
scikit-learn__scikit-learn-12471,scikit-learn/scikit-learn,ok,1,0,1,16,11,3,False,3.7
scikit-learn__scikit-learn-12583,scikit-learn/scikit-learn,ok,1,0,1,98,33,2,False,4.5
scikit-learn__scikit-learn-12989,scikit-learn/scikit-learn,ok,1,0,1,35,6,1,False,7.6
scikit-learn__scikit-learn-13628,scikit-learn/scikit-learn,ok,3,0,5,100,23,4,False,4.2
scikit-learn__scikit-learn-14806,scikit-learn/scikit-learn,ok,1,0,1,90,22,1,False,6.0
scikit-learn__scikit-learn-15100,scikit-learn/scikit-learn,ok,1,0,1,8,3,0,False,6.6
scikit-learn__scikit-learn-15393,scikit-learn/scikit-learn,ok,1,0,1,4,2,0,False,1.6
scikit-learn__scikit-learn-15625,scikit-learn/scikit-learn,ok,2,0,2,91,20,1,False,2.0
scikit-learn__scikit-learn-19664,scikit-learn/scikit-learn,ok,1,0,2,31,3,0,False,1.8
scikit-learn__scikit-learn-23099,scikit-learn/scikit-learn,ok,1,0,2,78,31,5,False,11.2
scikit-learn__scikit-learn-25299,scikit-learn/scikit-learn,ok,1,0,1,22,5,4,False,3.8
scikit-learn__scikit-learn-25370,scikit-learn/scikit-learn,ok,1,0,1,3,1,2,False,1.9
scikit-learn__scikit-learn-25570,scikit-learn/scikit-learn,ok,1,0,1,7,4,0,False,1.9
scikit-learn__scikit-learn-25747,scikit-learn/scikit-learn,ok,1,0,0,8,0,0,False,1.2
scikit-learn__scikit-learn-9274,scikit-learn/scikit-learn,ok,1,0,2,150,48,0,False,2.0
scipp__plopp-108,scipp/plopp,ok,1,0,1,46,24,0,False,0.4
scipp__plopp-126,scipp/plopp,ok,1,0,1,2,1,0,False,0.2
scipp__plopp-151,scipp/plopp,ok,2,0,2,196,160,0,False,1.4
scipp__plopp-154,scipp/plopp,ok,3,0,3,28,20,0,False,0.5
scipp__plopp-173,scipp/plopp,ok,1,0,1,19,7,0,False,0.5
scipp__plopp-249,scipp/plopp,ok,1,0,2,16,14,0,False,0.5
scipp__plopp-250,scipp/plopp,ok,1,0,1,76,15,0,False,0.5
scipp__plopp-35,scipp/plopp,ok,2,0,2,37,39,1,False,0.5
scipp__plopp-371,scipp/plopp,ok,3,0,6,241,103,0,False,1.0
scipp__plopp-372,scipp/plopp,ok,1,0,1,3,3,0,False,0.3
scipp__plopp-373,scipp/plopp,ok,4,0,4,21,12,0,False,0.5
scipp__plopp-375,scipp/plopp,ok,1,0,1,82,33,0,False,0.6
scipp__plopp-387,scipp/plopp,ok,2,0,2,28,16,0,False,0.6
scipp__plopp-422,scipp/plopp,ok,1,0,1,53,16,0,False,0.3
scipp__plopp-428,scipp/plopp,ok,1,0,1,29,20,0,False,0.5
scipp__plopp-435,scipp/plopp,ok,1,0,2,15,8,0,False,0.4
scipp__plopp-437,scipp/plopp,ok,2,0,3,46,23,2,False,0.5
scipp__plopp-445,scipp/plopp,ok,1,0,2,57,58,0,False,0.5
scipp__plopp-99,scipp/plopp,ok,2,0,2,17,14,0,False,0.4
scrapy__scrapy-2510,scrapy/scrapy,ok,1,0,5,18,14,0,False,3.9
scrapy__scrapy-2564,scrapy/scrapy,ok,2,0,3,15,10,1,False,0.9
scrapy__scrapy-2612,scrapy/scrapy,ok,1,0,1,42,24,3,False,0.9
scrapy__scrapy-2649,scrapy/scrapy,ok,1,0,1,1,1,0,False,0.5
scrapy__scrapy-2923,scrapy/scrapy,ok,2,0,2,110,79,1,False,4.2
scrapy__scrapy-3371,scrapy/scrapy,ok,1,0,1,7,4,0,False,2.5
scrapy__scrapy-3379,scrapy/scrapy,ok,1,0,1,6,3,0,False,0.4
scrapy__scrapy-3966,scrapy/scrapy,ok,2,0,2,16,12,2,False,5.4
scrapy__scrapy-4008,scrapy/scrapy,ok,1,0,0,0,0,0,False,0.5
scrapy__scrapy-5118,scrapy/scrapy,ok,1,0,1,8,8,2,False,6.4
scrapy__scrapy-5320,scrapy/scrapy,ok,1,0,3,18,9,4,False,1.0
scrapy__scrapy-5384,scrapy/scrapy,ok,1,0,1,5,4,0,False,0.5
scrapy__scrapy-5526,scrapy/scrapy,ok,1,0,2,29,20,0,False,11.7
scrapy__scrapy-5611,scrapy/scrapy,ok,1,0,3,13,7,0,False,0.7
scrapy__scrapy-5993,scrapy/scrapy,ok,1,0,2,15,9,0,False,0.7
scrapy__scrapy-6007,scrapy/scrapy,ok,1,0,2,5,5,0,False,0.7
scrapy__scrapy-6213,scrapy/scrapy,ok,2,0,2,6,7,0,False,0.6
scrapy__scrapy-6347,scrapy/scrapy,ok,1,0,1,1,1,0,False,0.6
scrapy__scrapy-6349,scrapy/scrapy,ok,2,0,3,7,5,0,False,0.8
scrapy__scrapy-6671,scrapy/scrapy,ok,1,0,0,4,0,0,False,0.7
sdv-dev__SDV-2472,sdv-dev/sdv,ok,1,0,2,35,32,0,False,0.5
sdv-dev__SDV-2502,sdv-dev/sdv,ok,1,0,1,131,49,0,False,0.7
sdv-dev__SDV-2523,sdv-dev/sdv,ok,4,0,3,139,38,10,False,0.7
sdv-dev__SDV-2532,sdv-dev/sdv,ok,1,0,2,48,24,0,False,0.5
sdv-dev__SDV-2546,sdv-dev/sdv,ok,2,0,2,9,4,1,False,0.3
sdv-dev__SDV-2558,sdv-dev/sdv,ok,2,0,2,92,12,0,False,0.3
sdv-dev__SDV-2566,sdv-dev/sdv,ok,1,0,1,5,2,0,False,0.3
sdv-dev__SDV-2570,sdv-dev/sdv,ok,2,1,5,65,37,0,False,4.8
sdv-dev__SDV-2571,sdv-dev/sdv,ok,4,0,4,65,46,1,False,0.6
sdv-dev__SDV-2573,sdv-dev/sdv,ok,1,0,1,6,7,0,False,0.5
sdv-dev__SDV-2634,sdv-dev/sdv,ok,1,0,1,11,6,2,False,0.4
sdv-dev__SDV-2636,sdv-dev/sdv,ok,1,0,1,11,8,0,False,0.6
sdv-dev__SDV-2646,sdv-dev/sdv,ok,1,0,2,21,2,0,False,0.7
sdv-dev__SDV-2656,sdv-dev/sdv,ok,1,0,2,28,26,1,False,1.5
sdv-dev__SDV-2658,sdv-dev/sdv,ok,1,0,5,219,140,0,False,1.0
sissbruecker__linkding-1014,sissbruecker/linkding,ok,1,0,1,2,2,0,False,0.5
sissbruecker__linkding-1045,sissbruecker/linkding,ok,1,0,1,28,17,4,False,0.6
sissbruecker__linkding-1051,sissbruecker/linkding,ok,1,0,1,6,3,0,False,0.4
sissbruecker__linkding-1153,sissbruecker/linkding,ok,1,0,1,5,3,0,False,0.6
sissbruecker__linkding-613,sissbruecker/linkding,ok,1,0,1,39,23,3,False,0.7
sissbruecker__linkding-655,sissbruecker/linkding,ok,1,0,0,0,0,0,False,0.3
sissbruecker__linkding-687,sissbruecker/linkding,ok,1,0,2,12,11,0,False,0.5
sissbruecker__linkding-688,sissbruecker/linkding,ok,2,0,2,9,2,2,False,0.5
sissbruecker__linkding-706,sissbruecker/linkding,ok,2,1,2,26,5,0,False,0.4
sissbruecker__linkding-763,sissbruecker/linkding,ok,2,0,3,69,44,0,False,0.4
sissbruecker__linkding-804,sissbruecker/linkding,ok,5,0,6,83,21,2,False,0.7
sissbruecker__linkding-810,sissbruecker/linkding,ok,1,0,2,113,87,2,False,0.6
sissbruecker__linkding-811,sissbruecker/linkding,ok,1,0,2,12,6,0,False,0.4
sissbruecker__linkding-812,sissbruecker/linkding,ok,2,0,2,13,7,0,False,0.5
sissbruecker__linkding-819,sissbruecker/linkding,ok,1,0,1,9,6,0,False,0.4
sissbruecker__linkding-820,sissbruecker/linkding,ok,3,0,4,55,33,10,False,1.2
sissbruecker__linkding-835,sissbruecker/linkding,ok,4,1,3,63,20,0,False,0.7
sissbruecker__linkding-863,sissbruecker/linkding,ok,3,2,2,60,15,1,False,0.6
sissbruecker__linkding-971,sissbruecker/linkding,ok,2,0,2,27,13,0,False,0.5
sissbruecker__linkding-993,sissbruecker/linkding,ok,1,0,5,20,18,0,False,0.6
spacetelescope__jwst-3629,spacetelescope/jwst,ok,2,0,6,261,104,2,False,7.7
spacetelescope__jwst-5318,spacetelescope/jwst,ok,4,0,6,84,79,10,False,4.6
spacetelescope__jwst-5543,spacetelescope/jwst,ok,2,0,2,64,37,6,False,2.3
spacetelescope__jwst-7745,spacetelescope/jwst,ok,2,0,2,124,56,4,False,1.7
spacetelescope__jwst-7976,spacetelescope/jwst,ok,1,0,1,1,1,0,False,0.7
spacetelescope__jwst-7978,spacetelescope/jwst,ok,1,0,1,220,137,4,False,2.3
spacetelescope__jwst-7982,spacetelescope/jwst,ok,1,0,1,21,3,6,False,2.0
spacetelescope__jwst-8096,spacetelescope/jwst,ok,1,1,1,148,38,6,False,1.0
spacetelescope__jwst-8336,spacetelescope/jwst,ok,1,0,1,62,63,0,False,1.1
spacetelescope__jwst-8433,spacetelescope/jwst,ok,1,0,1,26,19,0,False,0.7
spacetelescope__jwst-8461,spacetelescope/jwst,ok,1,0,1,2,2,0,False,0.4
spacetelescope__jwst-8699,spacetelescope/jwst,ok,2,0,2,39,16,2,False,1.4
spacetelescope__jwst-8747,spacetelescope/jwst,ok,2,0,2,54,8,0,False,1.6
spacetelescope__jwst-8760,spacetelescope/jwst,ok,1,0,2,17,8,2,False,1.3
spacetelescope__jwst-8761,spacetelescope/jwst,ok,1,0,1,15,7,0,False,0.5
spdx__tools-python-283,spdx/tools-python,ok,1,0,1,6,5,0,False,0.5
spdx__tools-python-467,spdx/tools-python,ok,1,0,4,16,15,0,False,0.6
spdx__tools-python-481,spdx/tools-python,ok,2,0,0,0,0,0,False,0.5
spdx__tools-python-520,spdx/tools-python,ok,1,0,1,4,2,0,False,0.4
spdx__tools-python-543,spdx/tools-python,ok,1,0,1,26,15,0,False,0.4
spdx__tools-python-651,spdx/tools-python,ok,1,0,1,3,3,0,False,0.4
spdx__tools-python-695,spdx/tools-python,ok,1,0,8,35,27,0,False,0.6
spdx__tools-python-719,spdx/tools-python,ok,1,0,1,6,3,3,False,0.3
spdx__tools-python-746,spdx/tools-python,ok,1,0,0,0,0,0,False,0.5
spdx__tools-python-757,spdx/tools-python,ok,1,0,3,6,4,0,False,0.4
spdx__tools-python-765,spdx/tools-python,ok,1,0,2,9,8,0,False,0.4
spdx__tools-python-768,spdx/tools-python,ok,1,0,1,14,5,8,False,0.3
spdx__tools-python-778,spdx/tools-python,ok,1,0,3,7,5,0,False,0.6
spdx__tools-python-799,spdx/tools-python,ok,1,0,1,1,1,0,False,0.3
spdx__tools-python-814,spdx/tools-python,ok,1,0,3,11,6,0,False,0.3
sphinx-doc__sphinx-10457,sphinx-doc/sphinx,ok,1,0,1,3,2,0,False,1.1
sphinx-doc__sphinx-10614,sphinx-doc/sphinx,ok,1,0,1,16,13,0,False,1.5
sphinx-doc__sphinx-11192,sphinx-doc/sphinx,ok,1,0,3,16,17,0,False,1.9
sphinx-doc__sphinx-11445,sphinx-doc/sphinx,ok,1,0,1,17,4,0,False,1.0
sphinx-doc__sphinx-11876,sphinx-doc/sphinx,ok,1,0,3,41,37,0,False,1.7
sphinx-doc__sphinx-12087,sphinx-doc/sphinx,ok,1,0,4,116,101,4,False,3.4
sphinx-doc__sphinx-12807,sphinx-doc/sphinx,ok,1,0,3,9,7,0,False,6.9
sphinx-doc__sphinx-13172,sphinx-doc/sphinx,ok,1,0,3,88,48,0,False,2.4
sphinx-doc__sphinx-8007,sphinx-doc/sphinx,ok,3,0,5,83,76,0,False,2.4
sphinx-doc__sphinx-8362,sphinx-doc/sphinx,ok,2,0,2,4,3,0,False,1.0
sphinx-doc__sphinx-8552,sphinx-doc/sphinx,ok,1,0,2,27,24,0,False,1.5
sphinx-doc__sphinx-8679,sphinx-doc/sphinx,ok,1,0,2,7,8,0,False,4.8
sphinx-doc__sphinx-9180,sphinx-doc/sphinx,ok,1,0,1,4,5,0,False,1.4
sphinx-doc__sphinx-9207,sphinx-doc/sphinx,ok,1,0,1,19,14,0,False,2.1
sphinx-doc__sphinx-9261,sphinx-doc/sphinx,ok,2,0,2,32,32,0,False,1.8
sphinx-doc__sphinx-9289,sphinx-doc/sphinx,ok,1,0,3,23,17,0,False,1.0
sphinx-doc__sphinx-9320,sphinx-doc/sphinx,ok,1,0,1,9,7,0,False,1.1
sphinx-doc__sphinx-9591,sphinx-doc/sphinx,ok,1,0,3,12,10,0,False,1.2
sphinx-doc__sphinx-9658,sphinx-doc/sphinx,ok,1,0,1,6,5,0,False,1.0
sphinx-doc__sphinx-9797,sphinx-doc/sphinx,ok,1,0,1,7,6,0,False,0.9
SpikeInterface__spikeinterface-1057,spikeinterface/spikeinterface,ok,1,0,1,11,7,0,False,1.2
SpikeInterface__spikeinterface-2716,spikeinterface/spikeinterface,ok,1,0,1,8,5,0,False,0.4
SpikeInterface__spikeinterface-2775,spikeinterface/spikeinterface,ok,4,0,4,413,128,6,False,7.1
SpikeInterface__spikeinterface-3047,spikeinterface/spikeinterface,ok,1,0,1,4,2,0,False,1.0
SpikeInterface__spikeinterface-3180,spikeinterface/spikeinterface,ok,4,0,2,58,35,3,False,1.2
SpikeInterface__spikeinterface-3347,spikeinterface/spikeinterface,ok,1,0,1,173,155,15,False,2.9
SpikeInterface__spikeinterface-3670,spikeinterface/spikeinterface,ok,2,0,3,24,25,2,False,5.5
SpikeInterface__spikeinterface-3737,spikeinterface/spikeinterface,ok,2,0,3,46,21,0,False,1.0
SpikeInterface__spikeinterface-3778,spikeinterface/spikeinterface,ok,3,0,4,66,46,1,False,1.5
SpikeInterface__spikeinterface-3829,spikeinterface/spikeinterface,ok,1,0,2,15,12,1,False,1.1
sqlfluff__sqlfluff-1133,sqlfluff/sqlfluff,ok,4,0,3,52,45,1,False,2.0
sqlfluff__sqlfluff-1198,sqlfluff/sqlfluff,ok,1,0,2,31,21,6,False,1.4
sqlfluff__sqlfluff-1402,sqlfluff/sqlfluff,ok,3,0,2,71,28,0,False,2.4
sqlfluff__sqlfluff-2540,sqlfluff/sqlfluff,ok,1,1,6,214,33,0,False,2.5
sqlfluff__sqlfluff-3435,sqlfluff/sqlfluff,ok,1,0,0,0,0,0,False,2.2
sqlfluff__sqlfluff-4041,sqlfluff/sqlfluff,ok,3,0,3,144,65,0,False,3.8
